udid,observationTime,timeDiff,eclipseType,maxEclipse,timeSubmit,totalBegins,obscuration,flying,hear,perchedAlone,perchedOthers,sing,sitting,swimming,walking,other,eating,obscuration_bins,timeDiff_bins
593a29519429d18c,during,0 days 00:01:56.121824,total,2024-04-08 15:06:00,2024-04-08 15:07:56.121824,2024-04-08 15:04:00,1.0,False,True,False,False,True,False,False,False,False,False,1,"(0 days 00:00:00, 0 days 00:05:00]"
593a29519429d18c,after,0 days 00:07:44.126229,total,2024-04-08 15:06:00,2024-04-08 15:13:44.126229,2024-04-08 15:04:00,1.0,True,False,False,True,True,False,False,False,False,False,1,"(0 days 00:05:00, 0 days 00:15:00]"
593a29519429d18c,after,0 days 00:09:14.417203,total,2024-04-08 15:06:00,2024-04-08 15:15:14.417203,2024-04-08 15:04:00,1.0,True,False,False,False,True,False,False,False,False,False,1,"(0 days 00:05:00, 0 days 00:15:00]"
594A8CB9-A1EB-4809-A9E2-CF500FCAA46E,after,0 days 00:39:17.139603,total,2024-04-08 15:06:00,2024-04-08 15:45:17.139603,2024-04-08 15:04:00,1.0,False,False,True,False,True,False,False,False,False,False,1,"(0 days 00:15:00, 0 days 01:00:00]"
595D83AD-2985-4E95-9B9A-8A77C0DAF12D,during,0 days 00:12:36.556617,partial,2024-04-08 13:49:00,2024-04-08 13:36:04.611170,2024-04-08 12:30:00,0.959,False,False,True,False,False,False,False,False,False,False,0.9-0.99,"(0 days 00:05:00, 0 days 00:15:00]"
595D83AD-2985-4E95-9B9A-8A77C0DAF12D,during,0 days 00:11:55.782882,partial,2024-04-08 13:49:00,2024-04-08 13:37:04.217118,2024-04-08 12:30:00,0.959,False,False,False,False,False,False,False,False,False,False,0.9-0.99,"(0 days 00:05:00, 0 days 00:15:00]"
595D83AD-2985-4E95-9B9A-8A77C0DAF12D,during,0 days 00:11:16.113381,partial,2024-04-08 13:49:00,2024-04-08 13:37:43.886619,2024-04-08 12:30:00,0.959,False,False,True,True,False,False,False,False,False,False,0.9-0.99,"(0 days 00:05:00, 0 days 00:15:00]"
599FA113-A2F0-434F-A082-3A05B977A042,after,0 days 01:03:09.611900,total,2024-04-08 15:09:00,2024-04-08 16:12:09.611900,2024-04-08 15:07:00,1.0,False,False,False,True,True,True,False,False,False,True,1,"(0 days 01:00:00, 0 days 01:30:00]"
59D20B84-53AC-4D33-B85D-55C9B22E3A96,during,0 days 00:24:56.476385,partial,2024-04-08 11:11:00,2024-04-08 11:35:56.476385,2024-04-08 10:04:00,0.531,True,False,False,False,True,False,False,False,False,False,0-0.8,"(0 days 00:15:00, 0 days 01:00:00]"
59D20B84-53AC-4D33-B85D-55C9B22E3A96,during,0 days 00:25:35.828547,partial,2024-04-08 11:11:00,2024-04-08 11:36:35.828547,2024-04-08 10:04:00,0.531,False,True,False,False,False,False,False,False,False,False,0-0.8,"(0 days 00:15:00, 0 days 01:00:00]"
59D20B84-53AC-4D33-B85D-55C9B22E3A96,during,0 days 00:27:42.450486,partial,2024-04-08 11:11:00,2024-04-08 11:38:42.450486,2024-04-08 10:04:00,0.531,False,False,False,False,False,False,False,False,False,False,0-0.8,"(0 days 00:15:00, 0 days 01:00:00]"
5A410D82-CE50-4DFF-9EC6-1A9DA84134A6,during,0 days 00:34:05.432520,partial,2024-04-08 15:19:00,2024-04-08 15:53:05.432520,2024-04-08 14:03:00,0.881,True,False,False,False,False,False,False,False,False,False,0.8-0.9,"(0 days 00:15:00, 0 days 01:00:00]"
5A410D82-CE50-4DFF-9EC6-1A9DA84134A6,during,0 days 00:34:23.823083,partial,2024-04-08 15:19:00,2024-04-08 15:53:23.823083,2024-04-08 14:03:00,0.881,False,True,False,False,False,False,False,False,False,False,0.8-0.9,"(0 days 00:15:00, 0 days 01:00:00]"
5AB73D6A-3A06-4A00-BB8B-A18D0EC92FB8,before,0 days 00:08:56.425327,total,2024-04-08 15:12:00,2024-04-08 15:03:03.574673,2024-04-08 15:11:00,1.0,False,False,False,True,False,True,False,False,True,False,1,"(0 days 00:05:00, 0 days 00:15:00]"
5AB73D6A-3A06-4A00-BB8B-A18D0EC92FB8,before,0 days 00:36:29.452194,total,2024-04-08 15:12:00,2024-04-08 14:35:30.547806,2024-04-08 15:11:00,1.0,False,True,False,False,True,False,False,True,False,True,1,"(0 days 00:15:00, 0 days 01:00:00]"
5AB73D6A-3A06-4A00-BB8B-A18D0EC92FB8,before,0 days 00:38:22.413108,total,2024-04-08 15:12:00,2024-04-08 14:33:37.586892,2024-04-08 15:11:00,1.0,False,True,False,False,True,False,False,False,False,False,1,"(0 days 00:15:00, 0 days 01:00:00]"
5AB73D6A-3A06-4A00-BB8B-A18D0EC92FB8,before,0 days 00:25:39.177662,total,2024-04-08 15:12:00,2024-04-08 14:46:20.822338,2024-04-08 15:11:00,1.0,False,False,True,False,False,True,False,False,False,False,1,"(0 days 00:15:00, 0 days 01:00:00]"
5AB73D6A-3A06-4A00-BB8B-A18D0EC92FB8,before,0 days 00:29:00.984449,total,2024-04-08 15:12:00,2024-04-08 14:42:59.015551,2024-04-08 15:11:00,1.0,True,False,False,True,False,True,False,False,False,False,1,"(0 days 00:15:00, 0 days 01:00:00]"
5AB73D6A-3A06-4A00-BB8B-A18D0EC92FB8,before,0 days 00:11:24.859607,total,2024-04-08 15:12:00,2024-04-08 15:00:35.140393,2024-04-08 15:11:00,1.0,False,False,False,True,False,True,False,False,False,False,1,"(0 days 00:05:00, 0 days 00:15:00]"
5AB73D6A-3A06-4A00-BB8B-A18D0EC92FB8,before,0 days 00:37:49.602097,total,2024-04-08 15:12:00,2024-04-08 14:34:10.397903,2024-04-08 15:11:00,1.0,False,False,False,True,True,False,False,False,False,False,1,"(0 days 00:15:00, 0 days 01:00:00]"
5AB73D6A-3A06-4A00-BB8B-A18D0EC92FB8,before,0 days 00:29:55.804637,total,2024-04-08 15:12:00,2024-04-08 14:42:04.195363,2024-04-08 15:11:00,1.0,False,False,True,False,True,True,False,False,False,False,1,"(0 days 00:15:00, 0 days 01:00:00]"
5ACD892E-8550-4888-96AB-2FE7F295A168,before,0 days 00:32:21.619953,total,2024-04-08 15:09:00,2024-04-08 13:57:50.858284,2024-04-08 15:08:00,1.0,False,False,False,False,True,False,False,True,False,False,1,"(0 days 00:15:00, 0 days 01:00:00]"
5ACD892E-8550-4888-96AB-2FE7F295A168,before,0 days 00:21:49.706171,total,2024-04-08 15:09:00,2024-04-08 14:47:10.293829,2024-04-08 15:08:00,1.0,True,False,False,True,True,False,False,False,False,False,1,"(0 days 00:15:00, 0 days 01:00:00]"
5ACD892E-8550-4888-96AB-2FE7F295A168,before,0 days 00:27:47.084338,total,2024-04-08 15:09:00,2024-04-08 14:17:19.733158,2024-04-08 15:08:00,1.0,False,False,False,True,True,False,False,False,False,False,1,"(0 days 00:15:00, 0 days 01:00:00]"
5ACD892E-8550-4888-96AB-2FE7F295A168,before,0 days 00:58:50.113366,total,2024-04-08 15:09:00,2024-04-08 14:10:09.886634,2024-04-08 15:08:00,1.0,True,False,False,True,True,False,False,True,False,False,1,"(0 days 00:15:00, 0 days 01:00:00]"
5ACD892E-8550-4888-96AB-2FE7F295A168,after,0 days 00:19:36.411468,total,2024-04-08 15:09:00,2024-04-08 15:28:36.411468,2024-04-08 15:08:00,1.0,True,False,False,False,True,False,False,False,False,False,1,"(0 days 00:15:00, 0 days 01:00:00]"
5ACD892E-8550-4888-96AB-2FE7F295A168,after,0 days 00:06:13.878619,total,2024-04-08 15:09:00,2024-04-08 15:15:13.878619,2024-04-08 15:08:00,1.0,False,False,False,False,True,False,False,False,False,False,1,"(0 days 00:05:00, 0 days 00:15:00]"
5AE55217-D5EA-4513-95D4-533DDA55F176,during,0 days 00:44:38.888267,partial,2024-04-08 15:10:00,2024-04-08 14:25:21.111733,2024-04-08 13:55:00,0.934,False,False,True,False,False,True,False,False,False,False,0.9-0.99,"(0 days 00:15:00, 0 days 01:00:00]"
5AE55217-D5EA-4513-95D4-533DDA55F176,during,0 days 00:45:26.650927,partial,2024-04-08 15:10:00,2024-04-08 14:24:33.349073,2024-04-08 13:55:00,0.934,False,False,False,False,False,False,False,False,False,False,0.9-0.99,"(0 days 00:15:00, 0 days 01:00:00]"
5AE55217-D5EA-4513-95D4-533DDA55F176,during,0 days 00:42:33.708624,partial,2024-04-08 15:10:00,2024-04-08 14:27:26.291376,2024-04-08 13:55:00,0.934,False,False,True,False,True,True,False,False,False,False,0.9-0.99,"(0 days 00:15:00, 0 days 01:00:00]"
5B362DE9-A8E7-4A15-90BF-14614E6A88DD,before,0 days 00:19:05.092246,total,2024-04-08 15:07:00,2024-04-08 14:50:50.473284,2024-04-08 15:05:00,1.0,True,False,False,False,False,False,False,False,False,False,1,"(0 days 00:15:00, 0 days 01:00:00]"
5B362DE9-A8E7-4A15-90BF-14614E6A88DD,before,0 days 00:24:32.380955,total,2024-04-08 15:07:00,2024-04-08 14:42:27.619045,2024-04-08 15:05:00,1.0,False,True,False,False,True,False,False,False,False,False,1,"(0 days 00:15:00, 0 days 01:00:00]"
5B362DE9-A8E7-4A15-90BF-14614E6A88DD,before,0 days 00:17:38.564601,total,2024-04-08 15:07:00,2024-04-08 14:49:21.435399,2024-04-08 15:05:00,1.0,True,False,False,True,False,False,False,False,False,True,1,"(0 days 00:15:00, 0 days 01:00:00]"
5B362DE9-A8E7-4A15-90BF-14614E6A88DD,before,0 days 00:50:26.386624,total,2024-04-08 15:07:00,2024-04-08 14:16:33.613376,2024-04-08 15:05:00,1.0,False,False,False,False,False,True,False,False,False,False,1,"(0 days 00:15:00, 0 days 01:00:00]"
5B362DE9-A8E7-4A15-90BF-14614E6A88DD,before,0 days 00:53:24.476848,total,2024-04-08 15:07:00,2024-04-08 14:13:35.523152,2024-04-08 15:05:00,1.0,True,False,True,False,False,True,False,False,False,True,1,"(0 days 00:15:00, 0 days 01:00:00]"
5B362DE9-A8E7-4A15-90BF-14614E6A88DD,during,0 days 00:01:04.372498,total,2024-04-08 15:07:00,2024-04-08 15:08:04.372498,2024-04-08 15:05:00,1.0,False,True,False,False,False,False,False,False,False,False,1,"(0 days 00:00:00, 0 days 00:05:00]"
5B362DE9-A8E7-4A15-90BF-14614E6A88DD,after,0 days 00:07:36.771482,total,2024-04-08 15:07:00,2024-04-08 15:14:36.771482,2024-04-08 15:05:00,1.0,True,False,True,False,True,False,False,False,False,False,1,"(0 days 00:05:00, 0 days 00:15:00]"
5B362DE9-A8E7-4A15-90BF-14614E6A88DD,after,0 days 00:12:01.646286,total,2024-04-08 15:07:00,2024-04-08 15:19:01.646286,2024-04-08 15:05:00,1.0,True,False,False,False,True,False,False,False,False,False,1,"(0 days 00:05:00, 0 days 00:15:00]"
5B362DE9-A8E7-4A15-90BF-14614E6A88DD,after,0 days 00:11:30.563512,total,2024-04-08 15:07:00,2024-04-08 15:18:30.563512,2024-04-08 15:05:00,1.0,True,False,False,False,False,False,False,False,False,False,1,"(0 days 00:05:00, 0 days 00:15:00]"
5B408C69-748C-438E-A39C-057282E81894,after,0 days 00:19:24.150928,total,2024-04-08 15:07:00,2024-04-08 15:26:16.163354,2024-04-08 15:05:00,1.0,False,True,False,False,False,False,False,False,False,False,1,"(0 days 00:15:00, 0 days 01:00:00]"
5B408C69-748C-438E-A39C-057282E81894,after,0 days 00:20:38.484401,total,2024-04-08 15:07:00,2024-04-08 15:27:38.484401,2024-04-08 15:05:00,1.0,False,True,False,False,True,False,False,False,False,False,1,"(0 days 00:15:00, 0 days 01:00:00]"
5B707F72-1F53-48C1-81EE-1EA0A815F74E,before,0 days 01:02:57.451986,total,2024-04-08 15:07:00,2024-04-08 14:04:02.548014,2024-04-08 15:07:00,1.0,False,False,False,False,True,False,False,False,False,False,1,"(0 days 01:00:00, 0 days 01:30:00]"
5B834F6D-9463-4C75-94D8-35D2B838FB19,before,0 days 00:18:53.964374,total,2024-04-08 15:07:00,2024-04-08 15:00:27.283826,2024-04-08 15:05:00,1.0,False,False,True,False,True,False,False,False,False,False,1,"(0 days 00:15:00, 0 days 01:00:00]"
